Employee ID,Department,Job Role,Gender,Age,Hire Date,Years At Company,Education,Marital Status,Business Travel,OverTime,Distance From Home,Job Satisfaction,Performance Rating,Monthly Salary,Attrition
1933,R&D,R&D Manager,Male,38,2023-08-08,2.4,High School,Single,Travel_Rarely,Yes,12,4,3,12338,No
1934,Marketing,Marketing Manager,Male,39,2012-02-10,13.9,Bachelor,Married,Travel_Rarely,No,3,4,4,10793,No
1935,Marketing,Marketing Manager,Male,37,2025-07-02,0.5,Bachelor,Single,Non-Travel,Yes,7,1,3,7909,No
1936,Marketing,Marketing Specialist,Female,33,2021-08-08,4.4,Bachelor,Single,Travel_Rarely,No,4,4,2,8356,No
1937,Finance,Accountant,Female,26,2022-05-27,3.6,Master,Divorced,Non-Travel,No,24,2,3,9129,No
1938,IT,Data Analyst,Female,60,2025-09-13,0.3,Bachelor,Single,Travel_Rarely,No,3,3,1,9708,No
1939,Marketing,Content Creator,Male,24,2024-03-14,1.8,Master,Married,Non-Travel,No,17,1,2,7187,No
1940,HR,HR Specialist,Male,29,2023-09-14,2.3,Bachelor,Single,Non-Travel,Yes,10,4,3,9807,Yes
1941,Sales,Sales Executive,Male,43,2016-01-03,10.0,Bachelor,Married,Travel_Frequently,No,17,3,3,10615,No
1942,IT,QA Engineer,Male,32,2020-08-08,5.4,Master,Married,Travel_Frequently,No,26,3,1,12428,No
1943,Finance,Financial Analyst,Male,39,2013-03-17,12.8,High School,Single,Non-Travel,No,2,3,3,10968,No
1944,R&D,R&D Manager,Female,39,2021-10-20,4.2,PhD,Single,Travel_Rarely,No,27,2,4,10048,No
1945,Sales,Sales Manager,Female,24,2025-02-06,0.9,Master,Divorced,Travel_Frequently,No,6,4,3,9439,Yes
1946,Finance,Finance Manager,Female,38,2015-07-05,10.5,Bachelor,Married,Travel_Rarely,No,25,4,2,9763,No
1947,Finance,Accountant,Female,33,2018-09-15,7.3,PhD,Married,Travel_Rarely,Yes,8,3,3,11864,No
1948,Finance,Finance Manager,Female,51,2020-05-28,5.6,Master,Married,Non-Travel,No,17,3,4,11443,No
1949,Sales,Account Manager,Female,45,2020-08-08,5.4,Bachelor,Married,Non-Travel,No,18,2,1,8692,No
1950,IT,Software Engineer,Female,22,2025-08-07,0.4,High School,Divorced,Non-Travel,Yes,12,2,2,13050,No
1951,Finance,Financial Analyst,Female,55,2022-03-15,3.8,Master,Married,Non-Travel,No,26,1,3,11159,Yes
1952,Sales,Sales Manager,Female,46,2022-09-14,3.3,Bachelor,Married,Travel_Rarely,Yes,5,2,3,9978,No
1953,Marketing,Content Creator,Male,34,2018-03-16,7.8,Bachelor,Married,Travel_Rarely,No,30,4,3,8626,No
1954,IT,Data Analyst,Female,28,2019-03-16,6.8,Bachelor,Single,Non-Travel,No,20,4,3,10556,Yes
1955,R&D,Research Scientist,Male,57,2007-11-30,18.1,Master,Married,Travel_Frequently,No,27,2,3,12679,No
1956,Sales,Sales Executive,Female,53,2015-04-23,10.7,Master,Single,Travel_Rarely,Yes,6,2,3,8679,Yes
1957,HR,HR Specialist,Female,28,2025-05-26,0.6,Bachelor,Married,Travel_Frequently,No,7,2,3,9504,No
1958,IT,IT Manager,Male,29,2020-02-08,5.9,Master,Married,Non-Travel,No,5,1,3,10518,No
1959,IT,QA Engineer,Female,22,2025-03-14,0.8,Master,Married,Travel_Frequently,No,13,3,3,10125,No
1960,HR,HR Manager,Female,48,2009-10-23,16.2,Master,Married,Travel_Frequently,Yes,16,1,3,11593,No
1961,HR,HR Specialist,Male,38,2022-01-01,4.0,Bachelor,Married,Non-Travel,No,25,4,3,9672,No
1962,R&D,R&D Manager,Male,41,2014-01-03,12.0,Bachelor,Single,Travel_Rarely,No,8,4,4,12596,No
1963,Finance,Finance Manager,Male,28,2023-07-03,2.5,PhD,Married,Travel_Rarely,No,22,3,2,10264,No
1964,Finance,Accountant,Male,53,2021-08-08,4.4,Bachelor,Married,Travel_Rarely,No,7,1,2,12121,No
1965,Sales,Sales Manager,Male,40,2023-02-07,2.9,High School,Single,Non-Travel,No,7,4,3,7647,No
1966,R&D,R&D Manager,Male,55,2021-11-26,4.1,Bachelor,Married,Non-Travel,Yes,20,1,3,10315,No
1967,IT,Software Engineer,Female,22,2025-03-14,0.8,Bachelor,Married,Non-Travel,Yes,26,4,3,9869,No
1968,R&D,Lab Technician,Male,22,2025-05-26,0.6,Bachelor,Single,Travel_Rarely,No,2,4,3,8304,No
1969,Finance,Financial Analyst,Male,36,2014-01-03,12.0,PhD,Married,Non-Travel,Yes,5,1,3,10734,No
1970,HR,Recruiter,Female,52,2023-04-21,2.7,Master,Single,Travel_Frequently,No,30,2,2,6932,No
1971,Sales,Sales Manager,Female,32,2019-02-08,6.9,High School,Divorced,Travel_Rarely,Yes,2,1,3,10913,Yes
1972,HR,Recruiter,Female,26,2023-05-27,2.6,Bachelor,Married,Travel_Rarely,No,11,3,3,9849,Yes
1973,Sales,Account Manager,Female,49,2013-02-09,12.9,Master,Single,Travel_Rarely,No,29,2,3,11725,No
1974,Marketing,Marketing Manager,Female,26,2025-05-26,0.6,Master,Married,Travel_Rarely,Yes,8,4,3,8699,No
1975,Sales,Sales Executive,Female,22,2025-11-25,0.1,Bachelor,Married,Travel_Frequently,No,19,1,3,8960,No
1976,R&D,Research Scientist,Male,49,2010-01-04,16.0,High School,Married,Travel_Rarely,No,28,1,3,10427,No
1977,IT,QA Engineer,Male,37,2024-12-31,1.0,Bachelor,Single,Travel_Rarely,No,26,2,2,11065,No
1978,IT,IT Manager,Female,58,2014-07-05,11.5,Bachelor,Divorced,Non-Travel,No,9,3,4,14957,No
1979,R&D,Lab Technician,Male,54,2022-05-27,3.6,Bachelor,Divorced,Non-Travel,No,8,1,3,9129,No
1980,IT,IT Manager,Female,39,2024-05-26,1.6,PhD,Single,Non-Travel,No,29,1,3,12984,No
1981,Sales,Sales Manager,Male,29,2018-02-08,7.9,Bachelor,Married,Travel_Rarely,No,15,4,3,10769,No
1982,R&D,R&D Manager,Female,33,2018-07-04,7.5,Master,Single,Travel_Rarely,Yes,21,3,2,10806,No
1983,IT,IT Manager,Male,58,2023-09-14,2.3,Bachelor,Married,Non-Travel,No,16,2,4,12804,Yes
1984,Finance,Financial Analyst,Male,53,2014-01-03,12.0,PhD,Single,Travel_Rarely,No,7,4,3,12102,No
1985,Sales,Sales Manager,Female,31,2020-10-20,5.2,Master,Single,Travel_Frequently,No,23,2,3,10183,No
1986,IT,Data Analyst,Male,58,2006-08-13,19.4,Bachelor,Married,Travel_Rarely,No,18,4,3,12430,No
1987,Marketing,Marketing Specialist,Male,59,2008-08-12,17.4,Bachelor,Married,Non-Travel,No,2,2,2,9538,No
1988,HR,HR Specialist,Male,22,2025-03-14,0.8,Master,Married,Travel_Rarely,No,22,1,3,8470,No
1989,Marketing,Marketing Manager,Male,33,2018-04-22,7.7,Bachelor,Married,Travel_Rarely,No,26,1,2,8816,Yes
1990,Sales,Account Manager,Male,54,2021-05-28,4.6,Bachelor,Married,Non-Travel,No,6,1,4,7316,No
1991,R&D,Lab Technician,Male,55,2014-02-09,11.9,Bachelor,Married,Travel_Rarely,No,12,4,2,12204,Yes
1992,Sales,Account Manager,Female,55,2021-11-26,4.1,PhD,Single,Non-Travel,No,23,4,3,10069,No
1993,Marketing,Marketing Manager,Male,23,2025-10-19,0.2,Master,Single,Travel_Frequently,No,8,4,3,7572,Yes
1994,R&D,Lab Technician,Male,41,2009-07-06,16.5,Master,Single,Travel_Rarely,No,6,3,3,12458,No
1995,Marketing,Marketing Manager,Male,51,2020-09-14,5.3,Master,Single,Travel_Frequently,No,9,3,3,9880,No
1996,Finance,Accountant,Male,30,2022-08-08,3.4,High School,Married,Travel_Frequently,No,29,4,4,10790,Yes
1997,HR,HR Specialist,Male,42,2012-04-23,13.7,Master,Single,Travel_Rarely,Yes,27,4,4,8706,No
1998,Marketing,Content Creator,Female,57,2017-04-22,8.7,Bachelor,Married,Travel_Rarely,No,2,1,2,11050,Yes
1999,HR,Recruiter,Male,31,2022-01-01,4.0,Bachelor,Married,Non-Travel,No,7,3,3,6522,No
2000,R&D,Lab Technician,Male,33,2018-09-15,7.3,Master,Single,Travel_Rarely,No,21,2,3,11025,Yes
2001,IT,Data Analyst,Male,49,2016-04-22,9.7,High School,Divorced,Travel_Rarely,No,9,1,2,12318,No
2002,IT,IT Manager,Female,54,2025-09-13,0.3,Bachelor,Single,Travel_Rarely,No,9,1,3,13047,Yes
2003,Sales,Sales Executive,Male,59,2023-03-16,2.8,Master,Single,Travel_Rarely,Yes,8,3,3,9915,No
2004,Finance,Finance Manager,Male,55,2017-03-16,8.8,Bachelor,Married,Travel_Rarely,Yes,19,1,3,11372,No
2005,Sales,Sales Manager,Female,48,2016-11-27,9.1,PhD,Married,Non-Travel,No,5,1,1,11597,No
2006,R&D,R&D Manager,Female,38,2021-02-07,4.9,Master,Single,Travel_Rarely,No,1,3,3,8837,No
2007,Marketing,Marketing Specialist,Male,25,2024-05-26,1.6,PhD,Married,Travel_Rarely,No,19,2,4,7077,No
2008,Sales,Sales Manager,Male,50,2025-05-26,0.6,Master,Married,Travel_Rarely,No,13,2,3,7161,Yes
2009,IT,Data Analyst,Female,39,2025-02-06,0.9,Master,Single,Non-Travel,No,28,1,3,11826,No
2010,Finance,Finance Manager,Female,30,2019-07-04,6.5,Bachelor,Married,Travel_Frequently,No,19,1,3,12260,No
2011,Marketing,Content Creator,Female,42,2006-03-19,19.8,PhD,Single,Travel_Rarely,No,25,4,2,12446,No
2012,Sales,Sales Executive,Male,26,2024-12-31,1.0,Bachelor,Married,Travel_Rarely,No,12,2,3,6750,No
2013,IT,Software Engineer,Female,30,2022-02-07,3.9,Master,Married,Travel_Rarely,No,23,4,1,10774,No
2014,HR,HR Specialist,Female,37,2023-03-16,2.8,High School,Single,Travel_Frequently,No,16,1,3,7638,Yes
2015,R&D,Research Scientist,Male,45,2020-07-03,5.5,High School,Married,Non-Travel,Yes,1,1,2,10086,No
2016,Marketing,Marketing Manager,Female,27,2025-05-26,0.6,Bachelor,Single,Travel_Frequently,No,9,2,1,9783,No
2017,Sales,Account Manager,Female,25,2024-08-08,1.4,Bachelor,Married,Non-Travel,No,12,2,2,6937,No
2018,IT,Data Analyst,Female,35,2021-01-01,5.0,Bachelor,Single,Non-Travel,Yes,12,1,3,12080,No
2019,Sales,Account Manager,Female,22,2025-07-02,0.5,Master,Married,Travel_Rarely,Yes,4,1,3,8673,Yes
2020,HR,HR Manager,Female,28,2021-08-08,4.4,PhD,Single,Travel_Rarely,No,17,4,2,8286,No
2021,IT,IT Manager,Female,43,2007-03-19,18.8,High School,Married,Travel_Rarely,No,21,4,3,13907,No
2022,Sales,Sales Executive,Female,24,2025-03-14,0.8,Bachelor,Single,Travel_Rarely,No,3,4,3,7763,No
2023,Marketing,Marketing Manager,Female,40,2021-02-07,4.9,PhD,Married,Non-Travel,No,5,4,4,7567,No
2024,Finance,Finance Manager,Female,41,2019-07-04,6.5,PhD,Single,Non-Travel,No,9,1,2,10251,No
2025,IT,QA Engineer,Female,42,2023-02-07,2.9,Master,Married,Travel_Frequently,No,21,1,3,12084,No
2026,R&D,R&D Manager,Female,50,2021-09-14,4.3,Master,Single,Travel_Frequently,Yes,2,1,2,11014,Yes
2027,Finance,Financial Analyst,Male,48,2022-01-01,4.0,High School,Divorced,Travel_Frequently,No,17,4,3,11716,No
2028,R&D,Lab Technician,Male,57,2008-08-12,17.4,Bachelor,Single,Travel_Rarely,No,21,2,1,11583,No
2029,Sales,Sales Executive,Female,27,2025-04-20,0.7,PhD,Single,Travel_Frequently,No,18,1,2,9375,Yes
2030,IT,Data Analyst,Male,35,2024-01-01,2.0,Bachelor,Single,Travel_Rarely,No,12,3,3,11377,Yes
2031,Finance,Financial Analyst,Female,53,2015-02-09,10.9,Bachelor,Divorced,Travel_Rarely,No,10,3,4,11750,No
2032,IT,Software Engineer,Male,29,2018-03-16,7.8,Master,Married,Non-Travel,No,20,1,3,11535,Yes
2033,Finance,Financial Analyst,Male,31,2020-08-08,5.4,High School,Married,Travel_Rarely,Yes,27,3,3,10748,No
2034,Sales,Sales Executive,Male,43,2023-07-03,2.5,Master,Married,Travel_Rarely,Yes,19,4,3,8045,No
2035,Finance,Financial Analyst,Female,54,2014-09-16,11.3,Bachelor,Single,Travel_Rarely,No,30,1,4,11246,No
2036,Finance,Accountant,Male,43,2017-09-15,8.3,Master,Single,Non-Travel,No,24,1,3,12009,No
2037,IT,QA Engineer,Male,28,2025-11-25,0.1,Master,Married,Non-Travel,No,20,2,4,9630,No
2038,R&D,R&D Manager,Male,38,2012-05-29,13.6,Bachelor,Single,Travel_Rarely,No,6,1,3,13369,No
2039,Sales,Account Manager,Male,43,2012-09-16,13.3,Master,Married,Non-Travel,No,4,3,3,8623,No
2040,IT,Software Engineer,Female,36,2015-09-16,10.3,Bachelor,Single,Travel_Rarely,No,9,2,4,11399,No
2041,Sales,Account Manager,Female,44,2020-07-03,5.5,PhD,Married,Travel_Rarely,No,21,1,3,9725,No
2042,Sales,Sales Executive,Male,40,2018-07-04,7.5,Bachelor,Married,Non-Travel,No,17,2,4,8211,Yes
2043,Sales,Sales Manager,Male,42,2012-09-16,13.3,Bachelor,Single,Non-Travel,Yes,30,3,3,10308,No
2044,IT,Data Analyst,Female,25,2022-05-27,3.6,Bachelor,Single,Non-Travel,No,5,1,4,12894,No
2045,IT,IT Manager,Female,40,2020-09-14,5.3,Bachelor,Married,Travel_Rarely,No,1,1,1,13227,No
2046,HR,Recruiter,Male,58,2023-02-07,2.9,PhD,Single,Non-Travel,No,14,4,3,6966,No
2047,Sales,Account Manager,Female,29,2022-02-07,3.9,High School,Married,Non-Travel,Yes,17,3,3,10513,No
2048,Sales,Account Manager,Male,46,2010-11-29,15.1,Bachelor,Married,Travel_Rarely,Yes,8,3,2,11251,No
2049,R&D,Lab Technician,Male,40,2023-01-01,3.0,Bachelor,Single,Travel_Frequently,Yes,7,4,2,10380,No
2050,Sales,Sales Manager,Female,37,2012-09-16,13.3,Bachelor,Single,Travel_Rarely,No,29,2,3,8788,No
2051,IT,IT Manager,Female,36,2017-02-08,8.9,Bachelor,Married,Travel_Rarely,No,9,2,3,12126,No
2052,Marketing,Marketing Manager,Female,54,2019-08-09,6.4,Master,Single,Travel_Frequently,Yes,20,1,3,7164,Yes
2053,Finance,Finance Manager,Female,42,2012-01-04,14.0,PhD,Single,Travel_Rarely,No,19,4,3,9681,No
2054,IT,QA Engineer,Male,41,2021-01-01,5.0,High School,Divorced,Travel_Rarely,No,16,4,3,12056,No
2055,IT,Data Analyst,Male,24,2025-02-06,0.9,Bachelor,Single,Travel_Frequently,No,3,3,2,11037,Yes
2056,Finance,Finance Manager,Female,25,2023-07-03,2.5,Master,Married,Travel_Rarely,No,14,1,2,11437,No
2057,Marketing,Marketing Manager,Female,51,2025-04-20,0.7,Master,Single,Travel_Rarely,Yes,16,1,4,6510,No
2058,Sales,Sales Manager,Male,27,2020-10-20,5.2,Bachelor,Married,Travel_Rarely,No,13,3,2,8795,No
2059,IT,Data Analyst,Male,25,2023-08-08,2.4,Bachelor,Single,Travel_Frequently,No,10,3,3,12401,No
2060,R&D,R&D Manager,Female,32,2015-07-05,10.5,Bachelor,Married,Travel_Frequently,No,3,4,3,12056,No
2061,Marketing,Marketing Specialist,Male,32,2019-07-04,6.5,Bachelor,Single,Non-Travel,Yes,24,2,3,7208,No
2062,Sales,Sales Manager,Male,29,2020-10-20,5.2,High School,Married,Non-Travel,No,30,2,3,10921,No
2063,Finance,Finance Manager,Female,43,2006-09-18,19.3,Master,Single,Travel_Rarely,Yes,17,4,1,11078,No
2064,R&D,Research Scientist,Female,26,2025-09-13,0.3,PhD,Single,Travel_Rarely,No,12,4,3,11379,No
2065,IT,QA Engineer,Male,53,2013-08-10,12.4,Bachelor,Married,Travel_Rarely,No,4,3,3,14266,No
2066,R&D,Lab Technician,Male,28,2025-03-14,0.8,PhD,Married,Non-Travel,Yes,2,1,2,11789,No
2067,Sales,Sales Manager,Male,46,2007-03-19,18.8,Master,Single,Travel_Rarely,No,1,3,4,10202,No
2068,Finance,Financial Analyst,Male,47,2012-04-23,13.7,Master,Married,Non-Travel,No,20,3,3,10903,No
2069,Finance,Finance Manager,Female,47,2018-01-02,8.0,Bachelor,Single,Travel_Rarely,No,7,3,2,12401,No
2070,R&D,Lab Technician,Male,35,2020-09-14,5.3,Master,Married,Travel_Rarely,Yes,6,4,2,9397,No
2071,Sales,Sales Executive,Male,54,2020-10-20,5.2,Master,Single,Travel_Rarely,No,10,3,3,9187,No
2072,Finance,Accountant,Female,45,2011-03-18,14.8,Master,Married,Non-Travel,Yes,18,3,3,13067,No
2073,Finance,Accountant,Female,34,2017-01-02,9.0,Bachelor,Divorced,Non-Travel,No,3,4,2,9616,No
2074,IT,IT Manager,Male,34,2013-03-17,12.8,Master,Divorced,Travel_Rarely,No,20,3,4,13126,No
2075,Sales,Sales Manager,Female,39,2014-01-03,12.0,Master,Married,Non-Travel,No,18,3,3,9761,No
2076,Finance,Accountant,Female,30,2024-10-19,1.2,Bachelor,Single,Non-Travel,Yes,18,2,3,8192,Yes
2077,R&D,Lab Technician,Male,59,2007-02-11,18.9,Master,Married,Travel_Rarely,Yes,21,3,3,12264,Yes
2078,IT,IT Manager,Male,60,2010-04-24,15.7,Bachelor,Married,Non-Travel,No,11,3,4,14705,No
2079,Sales,Account Manager,Female,43,2014-08-10,11.4,Bachelor,Single,Travel_Rarely,Yes,9,2,3,11143,No
2080,Sales,Sales Manager,Female,41,2012-04-23,13.7,Bachelor,Single,Travel_Frequently,No,5,4,4,10922,No
2081,Finance,Financial Analyst,Female,43,2022-04-21,3.7,High School,Married,Travel_Rarely,No,29,2,4,8515,No
2082,R&D,Research Scientist,Male,45,2012-11-28,13.1,Bachelor,Married,Travel_Rarely,No,14,4,3,12707,No
2083,Sales,Sales Executive,Female,43,2022-03-15,3.8,PhD,Single,Travel_Frequently,No,8,3,4,11058,No
2084,Sales,Sales Manager,Female,34,2016-02-09,9.9,Master,Married,Non-Travel,No,27,3,3,9668,No
2085,HR,Recruiter,Male,30,2024-04-20,1.7,Bachelor,Married,Non-Travel,No,8,4,3,6551,No
2086,Sales,Account Manager,Female,33,2021-08-08,4.4,High School,Divorced,Travel_Rarely,No,29,3,4,8627,No
2087,R&D,Research Scientist,Male,22,2025-03-14,0.8,Bachelor,Married,Travel_Rarely,Yes,13,2,2,9360,No
2088,Sales,Sales Manager,Male,35,2013-03-17,12.8,Master,Single,Travel_Rarely,No,20,4,3,12349,No
2089,IT,Data Analyst,Female,45,2020-11-26,5.1,Bachelor,Single,Travel_Rarely,Yes,2,3,3,10571,No
2090,IT,QA Engineer,Male,41,2012-10-22,13.2,Master,Married,Travel_Rarely,No,15,4,3,11858,Yes
2091,IT,Software Engineer,Male,34,2025-03-14,0.8,PhD,Single,Travel_Frequently,No,12,2,3,12049,Yes
2092,Marketing,Marketing Manager,Female,30,2022-10-20,3.2,Bachelor,Divorced,Travel_Rarely,Yes,12,3,3,10080,No
2093,HR,Recruiter,Female,41,2012-09-16,13.3,PhD,Married,Travel_Frequently,No,9,1,2,10420,Yes
2094,Sales,Account Manager,Male,58,2011-10-23,14.2,Bachelor,Married,Travel_Rarely,Yes,27,4,3,9733,No
2095,IT,IT Manager,Male,33,2021-10-20,4.2,Master,Married,Travel_Frequently,No,18,1,3,10703,No
2096,Sales,Sales Executive,Female,49,2018-09-15,7.3,Master,Married,Travel_Rarely,No,3,4,3,8656,No
2097,Sales,Sales Manager,Female,60,2013-02-09,12.9,PhD,Divorced,Non-Travel,Yes,16,4,4,11838,No
2098,Sales,Sales Executive,Male,59,2017-01-02,9.0,Master,Single,Travel_Rarely,No,16,3,1,10270,No
2099,Sales,Sales Executive,Female,45,2020-01-02,6.0,Bachelor,Single,Non-Travel,No,3,3,3,9542,No
2100,Sales,Account Manager,Female,55,2006-09-18,19.3,Master,Married,Travel_Rarely,No,7,2,3,11613,No
2101,HR,Recruiter,Male,34,2025-10-19,0.2,Bachelor,Married,Travel_Rarely,Yes,14,4,3,6715,No
2102,Sales,Sales Executive,Female,47,2010-01-04,16.0,Master,Married,Travel_Rarely,No,15,2,3,12469,No
2103,Finance,Finance Manager,Female,25,2024-02-07,1.9,Master,Married,Travel_Frequently,No,12,3,4,9618,No
2104,IT,Software Engineer,Female,36,2024-07-02,1.5,High School,Married,Non-Travel,No,13,2,3,13332,No
2105,IT,Software Engineer,Male,44,2012-01-04,14.0,PhD,Single,Travel_Rarely,No,1,2,3,13946,No
2106,IT,Software Engineer,Male,22,2025-03-14,0.8,PhD,Married,Non-Travel,Yes,23,3,3,13209,No
2107,IT,Data Analyst,Female,46,2011-01-04,15.0,Bachelor,Single,Travel_Frequently,No,30,4,3,12643,No
2108,Sales,Account Manager,Female,53,2021-08-08,4.4,Bachelor,Married,Non-Travel,No,16,3,3,10146,No
2109,Marketing,Content Creator,Female,32,2021-02-07,4.9,High School,Married,Travel_Frequently,Yes,3,4,3,10491,Yes
2110,Finance,Financial Analyst,Female,53,2009-04-24,16.7,High School,Married,Non-Travel,Yes,27,1,3,12472,Yes
2111,IT,IT Manager,Male,34,2020-07-03,5.5,Master,Married,Non-Travel,No,13,3,3,12739,No
2112,IT,Data Analyst,Female,60,2020-03-15,5.8,Master,Married,Travel_Frequently,No,3,4,3,10928,No
2113,IT,Data Analyst,Female,29,2023-11-26,2.1,Master,Married,Non-Travel,No,16,1,3,13018,Yes
2114,R&D,R&D Manager,Male,49,2022-01-01,4.0,Bachelor,Married,Travel_Frequently,No,7,2,3,10484,Yes
2115,Finance,Accountant,Male,60,2023-02-07,2.9,Master,Single,Travel_Rarely,No,17,3,3,11663,Yes
2116,Finance,Finance Manager,Male,60,2008-01-05,18.0,Master,Married,Travel_Rarely,No,21,1,3,13492,No
2117,HR,HR Specialist,Male,52,2018-11-27,7.1,High School,Single,Travel_Frequently,No,27,2,4,10200,Yes
2118,Sales,Account Manager,Female,24,2025-02-06,0.9,Bachelor,Divorced,Non-Travel,No,17,3,3,9422,No
2119,Finance,Financial Analyst,Male,55,2006-09-18,19.3,Master,Single,Travel_Rarely,Yes,14,2,3,12528,Yes
2120,Sales,Sales Manager,Male,42,2024-08-08,1.4,Bachelor,Married,Travel_Frequently,No,4,2,3,8037,No
2121,R&D,R&D Manager,Female,46,2015-10-23,10.2,Master,Single,Travel_Rarely,No,7,2,3,11764,No
2122,R&D,R&D Manager,Male,48,2008-02-11,17.9,PhD,Single,Travel_Rarely,No,30,1,3,14044,No
2123,Marketing,Marketing Manager,Male,36,2012-04-23,13.7,Master,Married,Travel_Rarely,Yes,1,2,3,8616,Yes
2124,Marketing,Content Creator,Female,48,2018-08-09,7.4,Master,Married,Non-Travel,No,19,1,2,9212,No
2125,Sales,Sales Executive,Male,50,2013-07-05,12.5,Master,Divorced,Travel_Rarely,No,8,2,3,10337,No
2126,Finance,Finance Manager,Male,44,2024-12-31,1.0,Master,Single,Travel_Rarely,No,29,1,4,10337,No
2127,R&D,Research Scientist,Female,36,2025-02-06,0.9,Master,Single,Non-Travel,Yes,3,2,3,10282,No
2128,Marketing,Marketing Specialist,Male,45,2006-11-30,19.1,Master,Married,Travel_Frequently,No,24,2,3,11807,No
2129,IT,Data Analyst,Female,45,2011-10-23,14.2,Master,Single,Travel_Rarely,Yes,29,2,4,14499,No
2130,IT,Data Analyst,Female,40,2015-05-29,10.6,Master,Single,Travel_Rarely,No,26,1,4,12136,No
2131,Finance,Finance Manager,Male,54,2019-10-21,6.2,Bachelor,Single,Travel_Rarely,No,11,4,4,10960,No
2132,HR,HR Specialist,Male,25,2022-11-26,3.1,Master,Single,Non-Travel,No,16,1,3,9080,No
2133,Finance,Accountant,Female,36,2024-08-08,1.4,Master,Married,Travel_Rarely,Yes,22,2,3,8357,No
2134,Marketing,Marketing Manager,Male,22,2025-10-19,0.2,Master,Single,Travel_Rarely,No,25,4,3,9983,Yes
2135,IT,IT Manager,Female,26,2023-11-26,2.1,Bachelor,Married,Travel_Frequently,Yes,19,3,3,10595,Yes
2136,HR,HR Specialist,Male,53,2009-05-30,16.6,Master,Single,Travel_Rarely,Yes,16,2,3,10171,No
2137,Sales,Sales Executive,Female,25,2022-02-07,3.9,Master,Single,Travel_Rarely,No,26,4,2,10941,No
2138,Sales,Account Manager,Female,57,2020-09-14,5.3,PhD,Divorced,Travel_Rarely,No,18,4,4,10673,No
2139,R&D,R&D Manager,Male,60,2016-02-09,9.9,High School,Single,Travel_Rarely,No,18,2,4,11288,No
2140,R&D,R&D Manager,Female,42,2007-11-30,18.1,Bachelor,Married,Travel_Frequently,No,17,1,3,13315,No
2141,HR,HR Specialist,Male,55,2010-01-04,16.0,PhD,Single,Travel_Rarely,No,3,1,3,8646,No
2142,HR,HR Specialist,Female,23,2025-12-31,0.0,Bachelor,Single,Non-Travel,No,13,3,3,8049,No
2143,Sales,Sales Manager,Male,43,2025-11-25,0.1,PhD,Married,Non-Travel,No,22,3,3,9480,No
2144,Sales,Sales Executive,Male,47,2025-05-26,0.6,Bachelor,Married,Non-Travel,No,13,2,3,9979,No
2145,IT,QA Engineer,Male,56,2025-11-25,0.1,Master,Single,Travel_Rarely,No,18,4,3,11751,No
2146,Sales,Account Manager,Male,31,2023-04-21,2.7,Bachelor,Married,Non-Travel,Yes,17,2,3,9375,No
2147,IT,Software Engineer,Male,25,2024-12-31,1.0,Bachelor,Single,Non-Travel,Yes,11,2,4,12378,No
2148,Finance,Finance Manager,Male,43,2008-11-29,17.1,Bachelor,Married,Non-Travel,No,20,2,3,10734,No
2149,Sales,Sales Executive,Female,36,2018-03-16,7.8,Bachelor,Single,Non-Travel,No,25,1,4,9126,No
2150,R&D,Lab Technician,Male,46,2008-10-23,17.2,Master,Single,Travel_Rarely,No,22,2,3,13227,No
2151,R&D,R&D Manager,Male,41,2024-01-01,2.0,Master,Single,Non-Travel,Yes,1,2,3,12048,No
2152,R&D,Lab Technician,Male,60,2021-10-20,4.2,Bachelor,Single,Travel_Rarely,No,19,1,2,10049,No
2153,Finance,Finance Manager,Female,60,2007-11-30,18.1,Bachelor,Married,Travel_Frequently,Yes,17,1,3,12074,No
2154,IT,Data Analyst,Male,31,2017-08-09,8.4,Bachelor,Divorced,Travel_Rarely,No,26,3,4,12751,No
2155,R&D,Research Scientist,Male,47,2021-09-14,4.3,Bachelor,Single,Travel_Rarely,Yes,28,2,4,10039,Yes
2156,HR,Recruiter,Male,34,2013-05-29,12.6,High School,Married,Travel_Rarely,No,22,4,2,8815,No
2157,IT,QA Engineer,Female,40,2024-02-07,1.9,Master,Single,Travel_Rarely,Yes,4,3,1,11325,No
2158,HR,HR Manager,Female,60,2017-02-08,8.9,Master,Single,Travel_Rarely,No,29,2,3,7191,No
2159,R&D,Research Scientist,Male,46,2022-03-15,3.8,Bachelor,Divorced,Non-Travel,No,5,3,3,10572,No
2160,Sales,Account Manager,Male,44,2009-07-06,16.5,Bachelor,Divorced,Travel_Frequently,No,17,4,3,11664,No
2161,Sales,Account Manager,Male,48,2009-09-17,16.3,Bachelor,Married,Travel_Frequently,No,26,1,2,11088,Yes
2162,Marketing,Marketing Manager,Female,57,2010-11-29,15.1,Master,Single,Travel_Rarely,Yes,23,4,4,12119,No
2163,Sales,Sales Manager,Male,60,2023-08-08,2.4,Bachelor,Married,Non-Travel,Yes,19,2,3,7409,Yes
2164,IT,QA Engineer,Male,47,2011-10-23,14.2,Master,Single,Travel_Frequently,No,27,1,3,14310,No
2165,R&D,R&D Manager,Male,55,2020-03-15,5.8,Bachelor,Single,Travel_Frequently,Yes,10,3,4,12473,No
